ID;Repositorium;Vorname Autor;Nachname Autor;Nationalität;Pseudonym/Anderer Name;Gesamtname Autor;Geburtsjahr;Sterbejahr;Autor:innengender;Titel;Dateiname;verwendetes Datum;Wörter;Typen;norm_year
1375;gutenberg;Karl;May;Deutschland;Karl Friedrich May, Carl Friedrich May;Karl May;1842;1912;male;Winnetou IV;May_Karl_Winnetou_4;1910;155565;13745;1910
1376;textgrid;Karl;May;Deutschland;Karl Friedrich May, Carl Friedrich May;Karl May;1842;1912;male;Ziege oder Bock;May_Karl_Ziege_oder_Bock;1878;21914;3932;1878
1377;textgrid;Karl;May;Deutschland;Karl Friedrich May, Carl Friedrich May;Karl May;1842;1912;male;Zum erstenmal an Bord;May_Karl_Zum_erstenmal_an_Bord;1890;1759;743;1890
1378;gutenberg;Oskar;Meding;Deutschland;;Oskar Meding;1828;1903;male;Der Todesgruß der Legionen;Meding_Oskar_Der_Todesgruss_der_Legionen;1874;178148;15362;1874
1379;gutenberg;Oskar;Meding;Deutschland;;Oskar Meding;1828;1903;male;Die Römerfahrt der Epigonen;Meding_Oskar_Die_Roemerfahrt_der_Epigonen;1874;118214;13839;1874
1380;gutenberg;Oskar;Meding;Deutschland;;Oskar Meding;1828;1903;male;Europäische Minen und Gegenminen;Meding_Oskar_Europaeische_Minen_und_Gegenminen;1876;254368;20880;1876
1381;gutenberg;Oskar;Meding;Deutschland;;Oskar Meding;1828;1903;male;Kreuz und Schwert;Meding_Oskar_Kreuz_und_Schwert;1875;203597;17787;1875
1382;gutenberg;Oskar;Meding;Deutschland;;Oskar Meding;1828;1903;male;Plewna;Meding_Oskar_Plewna;1876;144880;15641;1876
1383;gutenberg;Oskar;Meding;Deutschland;;Oskar Meding;1828;1903;male;Um Szepter und Kronen - 1. Abteilung;Meding_Oskar_Um_Szepter_und_Kronen;1872-1876;205822;17684;1872
1384;gutenberg;Oskar;Meding;Deutschland;;Oskar Meding;1828;1903;male;Zwei Kaiserkronen;Meding_Oskar_Zwei_Kaiserkronen;1920;195368;17838;1920
1385;gutenberg;Emerenz;Meier;Deutschland;;Emerenz Meier;1874;1928;female;Aus dem Elend;Meier_Emerenz_Aus_dem_Elend;1897;24445;5412;1897
1386;gutenberg;Emerenz;Meier;Deutschland;;Emerenz Meier;1874;1928;female;Der Juhschroa;Meier_Emerenz_Der_Juhschroa;1893/1894;3618;1429;1893
1387;gutenberg;Emerenz;Meier;Deutschland;;Emerenz Meier;1874;1928;female;Die Madlhüttler;Meier_Emerenz_Die_Madlhuettler;1897;3970;1561;1897
1388;gutenberg;Marie;Hirsch;Deutschland;Adalbert Meinhardt;Marie Hirsch;1848;1911;female;Auf dem Heilwigshof;Hirsch_Marie_Auf_dem_Heilwigshof;1890;14621;3481;1890
1389;textgrid;Grete;Meisel-Hess;Österreich;Grete Gellert;Grete Meisel-Hess;1879;1922;female;Die Intellektuellen;Meisel-Hess_Grete_Die_Intellektuellen;1911;98790;15797;1911
1390;gutenberg;Alfred;Meißner;Österreich;Alfred von Meißner;Alfred Meißner;1821;1885;male;Der Müller vom Höft;Meissner_Alfred_Der_Mueller_vom_Hoeft;1910;18872;4395;1910
1391;DTA;Alfred;Meißner;Österreich;Alfred von Meißner;Alfred Meißner;1821;1885;male;Die Prinzessin von Portugal;Meissner_Alfred_Die_Prinzessin_von_Portugal;1882;29978;6261;1882
1392;gutenberg;Emma;Merk;Deutschland;Emma Haushofer-Merk;Emma Merk;1854;1925;female;Die ersehnte Stunde;Merk_Emma_Die_ersehnte_Stunde;1900;9492;2728;1900
1393;gutenberg;Max;Messer;Österreich;;Max Messer;1878;1930;male;Wiener Bummelgeschichten;Messer_Max_Wiener_Bummelgeschichten;1900;19026;4714;1900
1394;textgrid;Conrad Ferdinand;Meyer;Schweiz;;Conrad Ferdinand Meyer;1825;1898;male;Angela Borgia;Meyer_Conrad_Ferdinand_Angela_Borgia;1891;36759;8238;1891
1395;textgrid;Conrad Ferdinand;Meyer;Schweiz;;Conrad Ferdinand Meyer;1825;1898;male;Das Amulett;Meyer_Conrad_Ferdinand_Das_Amulett;1873;18842;4984;1873
1396;textgrid;Conrad Ferdinand;Meyer;Schweiz;;Conrad Ferdinand Meyer;1825;1898;male;Das Leiden eines Knaben;Meyer_Conrad_Ferdinand_Das_Leiden_eines_Knaben;1883;17299;4724;1883
1397;textgrid;Conrad Ferdinand;Meyer;Schweiz;;Conrad Ferdinand Meyer;1825;1898;male;Der Heilige;Meyer_Conrad_Ferdinand_Der_Heilige;1880;41522;8758;1880
1398;textgrid;Conrad Ferdinand;Meyer;Schweiz;;Conrad Ferdinand Meyer;1825;1898;male;Der Schuß von der Kanzel;Meyer_Conrad_Ferdinand_Der_Schuss;1878;14219;4377;1878
1399;textgrid;Conrad Ferdinand;Meyer;Schweiz;;Conrad Ferdinand Meyer;1825;1898;male;Die Hochzeit des Mönchs;Meyer_Conrad_Ferdinand_Die_Hochzeit_des_Moenchs;1884;27567;6777;1884
1400;textgrid;Conrad Ferdinand;Meyer;Schweiz;;Conrad Ferdinand Meyer;1825;1898;male;Die Richterin;Meyer_Conrad_Ferdinand_Die_Richterin;1885;22442;5241;1885
1401;textgrid;Conrad Ferdinand;Meyer;Schweiz;;Conrad Ferdinand Meyer;1825;1898;male;Die Versuchung des Pescara;Meyer_Conrad_Ferdinand_Die_Versuchung_des_Pescara;1887;37482;7995;1887
1402;DTA;Conrad Ferdinand;Meyer;Schweiz;;Conrad Ferdinand Meyer;1825;1898;male;Georg Jenatsch. Eine alte Bündnergeschichte;Meyer_Conrad_Ferdinand_Georg_Jenatsch;1874;68970;13659;1874
1403;textgrid;Conrad Ferdinand;Meyer;Schweiz;;Conrad Ferdinand Meyer;1825;1898;male;Gustav Adolfs Page;Meyer_Conrad_Ferdinand_Gustav_Adolfs_Page;1882;14078;4330;1882
1404;textgrid;Conrad Ferdinand;Meyer;Schweiz;;Conrad Ferdinand Meyer;1825;1898;male;Plautus im Nonnenkloster;Meyer_Conrad_Ferdinand_Plautus_im_Nonnenkloster;1882;9143;3197;1882
1405;gutenberg;Wilhelm;Meyer-Förster;Deutschland;Wilhelm Meyer;Wilhelm Meyer-Förster;1862;1934;male;Heidenstamm;Meyer-Foerster_Wilhelm_Heidenstamm;1901;53420;8634;1901
1406;gutenberg;Wilhelm;Meyer-Förster;Deutschland;Wilhelm Meyer;Wilhelm Meyer-Förster;1862;1934;male;Lena S.;Meyer-Foerster_Wilhelm_Lena_S;1908;48617;7282;1908
1407;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Bal macabre;Meyrink_Gustav_Bal_macabre;1913;1962;807;1913
1408;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Blamol;Meyrink_Gustav_Blamol;1913;2172;1044;1913
1409;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Bocksäure;Meyrink_Gustav_Bocksaeure;1913;1800;847;1913
1410;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Bologneser Tränen;Meyrink_Gustav_Bologneser_Traenen;1913;1841;842;1913
1411;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Coagulum;Meyrink_Gustav_Coagulum;1913;2181;1083;1913
1412;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Das - allerdings;Meyrink_Gustav_Das;1913;1283;599;1913
1413;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Das Automobil;Meyrink_Gustav_Das_Automobil;1913;1639;776;1913
1414;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Das dicke Wasser;Meyrink_Gustav_Das_dicke_Wasser;1913;1474;741;1913
1415;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Das Fieber;Meyrink_Gustav_Das_Fieber;1913;1846;753;1913
1416;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Das ganze Sein ist flammend Leid;Meyrink_Gustav_Das_ganze_Sein;1913;1642;720;1913
1417;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Das Geheimnis des Schlosses Hathaway;Meyrink_Gustav_Das_Geheimnis_des_Schlosses;1913;1458;702;1913
1418;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Das Gehirn;Meyrink_Gustav_Das_Gehirn;1913;1446;689;1913
1419;gutenberg;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Das Grillenspiel;Meyrink_Gustav_Das_Grillenspiel;1910;3652;1468;1910
1420;gutenberg;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Das grüne Gesicht;Meyrink_Gustav_Das_gruene_Gesicht;1916;73012;12520;1916
1421;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Das Präparat;Meyrink_Gustav_Das_Praeparat;1913;1521;739;1913
1422;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Das Wachsfigurenkabinett;Meyrink_Gustav_Das_Wachsfigurenkabinett;1907;3304;1353;1907
1423;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Das Wildschwein Veronika;Meyrink_Gustav_Das_Wildschwein_Veronika;1913;2315;1123;1913
1424;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Der Albino;Meyrink_Gustav_Der_Albino;1913;4374;1661;1913
1425;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Der Buddha ist meine Zuflucht;Meyrink_Gustav_Der_Buddha;1913;1401;550;1913
1426;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Der Golem;Meyrink_Gustav_Der_Golem;1915;71074;11261;1915
1427;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Der heiße Soldat;Meyrink_Gustav_Der_heisse_Soldat;1903;1246;667;1903
1428;gutenberg;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Der Herr Kommerzienrat Kuno Hinrichsen;Meyrink_Gustav_Der_Herr_Kommerzienrat_Kuno;1912;2326;1109;1912
1429;gutenberg;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Der Kardinal Napellus;Meyrink_Gustav_Der_Kardinal_Napellus;1913;3823;1447;1913
1430;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Der Mann auf der Flasche;Meyrink_Gustav_Der_Mann_auf_der_Flasche;1913;2564;1202;1913
1431;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Der Opal;Meyrink_Gustav_Der_Opal;1913;1485;786;1913
1432;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Der Schrecken;Meyrink_Gustav_Der_Schrecken;1913;1297;573;1913
1433;gutenberg;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Der seltsame Gast;Meyrink_Gustav_Der_seltsame_Gast;1913;13668;4147;1913
1434;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Der Tod des Selchers Schmel;Meyrink_Gustav_Der_Tod_des_Selchers;1913;1296;670;1913
1435;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Der Untergang;Meyrink_Gustav_Der_Untergang;1913;1704;840;1913
1436;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Der Wahrheitstropfen;Meyrink_Gustav_Der_Wahrheitstropfen;1913;1338;706;1913
1437;gutenberg;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Die Abenteuer des Polen Sendivogius;Meyrink_Gustav_Die_Abenteuer_des_Polen;1913;19737;5274;1913
1438;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Die Geschichte vom Löwen Alois;Meyrink_Gustav_Die_Geschichte_vom_Loewen;1913;1853;881;1913
1439;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Die Königin unter den Bregen;Meyrink_Gustav_Die_Koenigin;1913;1098;555;1913
1440;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Die Pflanzen des Dr. Cinderella;Meyrink_Gustav_Die_Pflanzen_des_Dr;1913;2741;1161;1913
1441;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Die schwarze Kugel;Meyrink_Gustav_Die_schwarze_Kugel;1913;1288;693;1913
1442;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Die Urne von St. Gingolph;Meyrink_Gustav_Die_Urne_von_St;1913;1639;744;1913
1443;gutenberg;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Die vier Mondbrüder;Meyrink_Gustav_Die_vier_Mondbrueder;1915;5892;2160;1915
1444;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Die Weisheit des Brahmanen;Meyrink_Gustav_Die_Weisheit_des_Brahmanen;1913;1231;522;1913
1445;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Dr. Lederer;Meyrink_Gustav_Dr_Lederer;1913;1439;675;1913
1446;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Eine Suggestion;Meyrink_Gustav_Eine_Suggestion;1913;2164;824;1913
1447;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;G.M.;Meyrink_Gustav_G;1913;2069;937;1913
1448;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Honni soit, qui mal y pense;Meyrink_Gustav_Honni_soit;1913;1574;785;1913
1449;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Izzi Pizzi;Meyrink_Gustav_Izzi_Pizzi;1913;1901;862;1913
1450;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Jörn Uhl;Meyrink_Gustav_Joern_Uhl;1907;1345;614;1907
1451;gutenberg;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Meine Qualen und Wonnen im Jenseits;Meyrink_Gustav_Meine_Qualen_und_Wonnen;1913;3207;1563;1913
1452;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Montreux;Meyrink_Gustav_Montreux;1913;2056;1043;1913
1453;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Prag;Meyrink_Gustav_Prag;1913;1996;1004;1913
1454;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Schimäre;Meyrink_Gustav_Schimaere;1913;1063;576;1913
1455;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Tschitrakarna, das vornehme Kamel;Meyrink_Gustav_Tschitrakarna;1913;1767;836;1913
1456;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Tut sich - macht sich - Prinzeß;Meyrink_Gustav_Tut_sich;1913;1301;636;1913
1457;gutenberg;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Walpurgisnacht;Meyrink_Gustav_Walpurgisnacht;1917;49701;9623;1917
1458;gutenberg;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Wie Dr. Hiob Paupersum seiner Tochter rote Rosen schenkte;Meyrink_Gustav_Wie_Dr_Hiob_Paupersum;1917;3517;1449;1917
1459;textgrid;Gustav;Meyrink;Österreich;Gustav Meyer, G. Meyrinck;Gustav Meyrink;1868;1932;male;Wozu dient eigentlich weißer Hundedreck;Meyrink_Gustav_Wozu_dient;1913;1870;912;1913
1460;gutenberg;Jakob;Micko;Tschechien;;Jakob Micko;1871;1922;male;Der neue Lehrer;Micko_Jakob_Der_neue_Lehrer;1900;2495;1005;1900
1461;gutenberg;Stephan;Milow;Österreich;Stephan von Millenkovich;Stephan Milow;1836;1915;male;Arnold Frank;Milow_Stephan_Arnold_Frank;1872;15745;3812;1872
1462;gutenberg;Stephan;Milow;Österreich;Stephan von Millenkovich;Stephan Milow;1836;1915;male;Gunter und Siegfried;Milow_Stephan_Gunter_und_Siegfried;1886;9363;2341;1886
1463;gutenberg;Balduin;Möllhausen;Deutschland;;Balduin Möllhausen;1825;1905;male;Der Schatz von Quivira;Moellhausen_Balduin_Der_Schatz_von_Quivira;1879;161640;17465;1879
1464;gutenberg;Balduin;Möllhausen;Deutschland;;Balduin Möllhausen;1825;1905;male;Der Vaquero;Moellhausen_Balduin_Der_Vaquero;1898;77782;12284;1898
1465;gutenberg;Balduin;Möllhausen;Deutschland;;Balduin Möllhausen;1825;1905;male;Die beiden Jachten;Moellhausen_Balduin_Die_beiden_Jachten;1906;133807;15738;1906
1466;gutenberg;Balduin;Möllhausen;Deutschland;;Balduin Möllhausen;1825;1905;male;Die Familie Melville;Moellhausen_Balduin_Die_Familie_Melville;1908;109724;14449;1908
1467;gutenberg;Balduin;Möllhausen;Deutschland;;Balduin Möllhausen;1825;1905;male;Die Hyänen des Kapitals;Moellhausen_Balduin_Die_Hyaenen_des_Kapitals;1876;137277;17581;1876
1468;gutenberg;Balduin;Möllhausen;Deutschland;;Balduin Möllhausen;1825;1905;male;Westliche Fährten;Moellhausen_Balduin_Westliche_Faehrten;1873;75844;12025;1873
1469;gutenberg;Eduard Friedrich;Mörike;Deutschland;;Eduard Friedrich Mörike;1804;1875;male;Die Historie von der schoenen Lau;Moerike_Eduard__Friedrich_Die_Historie;1873;7636;2467;1873
1470;gutenberg;Salomon Hermann;Mosenthal;Deutschland;;Salomon Hermann Mosenthal;1821;1877;male;Jephtha's Tochter;Mosenthal_Salomon_Hermann_Erzaehlungen_aus_dem_juedischen_Familienleben_Jephthas_Tochter;1878;13836;3360;1878
1471;gutenberg;Salomon Hermann;Mosenthal;Deutschland;;Salomon Hermann Mosenthal;1821;1877;male;Raaf's Mine;Mosenthal_Salomon_Hermann_Erzaehlungen_aus_dem_juedischen_Familienleben_Raafs_Mine;1878;11845;3469;1878
1472;gutenberg;Salomon Hermann;Mosenthal;Deutschland;;Salomon Hermann Mosenthal;1821;1877;male;Raschelchen;Mosenthal_Salomon_Hermann_Erzaehlungen_aus_dem_juedischen_Familienleben_Raschelchen;1878;9892;2775;1878
1473;gutenberg;Salomon Hermann;Mosenthal;Deutschland;;Salomon Hermann Mosenthal;1821;1877;male;Schlemilchen;Mosenthal_Salomon_Hermann_Erzaehlungen_aus_dem_juedischen_Familienleben_Schlemilchen;1878;12064;3185;1878
1474;gutenberg;Salomon Hermann;Mosenthal;Deutschland;;Salomon Hermann Mosenthal;1821;1877;male;Tante Guttraud;Mosenthal_Salomon_Hermann_Erzaehlungen_aus_dem_juedischen_Familienleben_Tante_Guttraud;1878;5132;1838;1878
1475;gutenberg;Alexander;Moszkowski;Deutschland;;Alexander Moszkowski;1851;1934;male;K-Reise eines Zerstreuten;Moszkowski_Alexander_Die_Ehe_im_Rueckfall_K-Reise_eines_Zerstreuten;1917;1751;819;1917
1476;gutenberg;Alexander;Moszkowski;Deutschland;;Alexander Moszkowski;1851;1934;male;Phantasien im Berliner Ratskeller;Moszkowski_Alexander_Die_Ehe_im_Rueckfall_Phantasien_im_Berliner_Ratskeller;1917;1207;622;1917
1477;gutenberg;Alexander;Moszkowski;Deutschland;;Alexander Moszkowski;1851;1934;male;Siehst du so aus?!;Moszkowski_Alexander_Die_Ehe_im_Rueckfall_Siehst_du_so_aus;1917;1297;663;1917
1478;gutenberg;Alexander;Moszkowski;Deutschland;;Alexander Moszkowski;1851;1934;male;Unten durch!;Moszkowski_Alexander_Die_Ehe_im_Rueckfall_Unten_durch;1917;1402;686;1917
1479;textgrid;Erich;Mühsam;Deutschland;Erich Kurt Mühsam;Erich Mühsam;1878;1934;male;Das Lebensprogramm;Muehsam_Erich_Das_Lebensprogramm;1900;1595;774;1900
1480;gutenberg;Robert;Müller;Österreich;;Robert Müller;1887;1924;male;Das Inselmädchen;Mueller_Robert_Das_Inselmaedchen;1919;12850;4237;1919
1481;textgrid;Robert;Müller;Österreich;;Robert Müller;1887;1924;male;Irmelin Rose;Mueller_Robert_Irmelin_Rose;1914;10754;3211;1914
1482;textgrid;Robert;Müller;Österreich;;Robert Müller;1887;1924;male;Tropen. Der Mythos der Reise. Urkunden eines deutschen Ingenieurs;Mueller_Robert_Tropen;1915;103498;17522;1915
1483;gutenberg;Adam;Müller-Guttenbrunn;Österreich;Franz Josef Gerhold, Ignotus, Michl Vetter, Figaro;Adam Müller-Guttenbrunn;1852;1923;male;Der große Schwabenzug;Mueller-Guttenbrunn_Adam_Der_grosse_Schwabenzug;1913;84407;12477;1913
1484;gutenberg;Adam;Müller-Guttenbrunn;Österreich;Franz Josef Gerhold, Ignotus, Michl Vetter, Figaro;Adam Müller-Guttenbrunn;1852;1923;male;Allerlei Weihnachten;Mueller-Guttenbrunn_Adam_Die_schoene_Lotti_Allerlei_Weihnachten;1920;2697;1003;1920
1485;gutenberg;Adam;Müller-Guttenbrunn;Österreich;Franz Josef Gerhold, Ignotus, Michl Vetter, Figaro;Adam Müller-Guttenbrunn;1852;1923;male;Alte Photographien;Mueller-Guttenbrunn_Adam_Die_schoene_Lotti_Alte_Photographien;1920;1892;751;1920
1486;gutenberg;Adam;Müller-Guttenbrunn;Österreich;Franz Josef Gerhold, Ignotus, Michl Vetter, Figaro;Adam Müller-Guttenbrunn;1852;1923;male;Begegnung;Mueller-Guttenbrunn_Adam_Die_schoene_Lotti_Begegnung;1920;1707;750;1920
1487;gutenberg;Adam;Müller-Guttenbrunn;Österreich;Franz Josef Gerhold, Ignotus, Michl Vetter, Figaro;Adam Müller-Guttenbrunn;1852;1923;male;Das Maschinfräulein;Mueller-Guttenbrunn_Adam_Die_schoene_Lotti_Das_Maschinfraeulein;1920;2618;883;1920
1488;gutenberg;Adam;Müller-Guttenbrunn;Österreich;Franz Josef Gerhold, Ignotus, Michl Vetter, Figaro;Adam Müller-Guttenbrunn;1852;1923;male;Die Bella;Mueller-Guttenbrunn_Adam_Die_schoene_Lotti_Die_Bella;1920;1925;823;1920
1489;gutenberg;Adam;Müller-Guttenbrunn;Österreich;Franz Josef Gerhold, Ignotus, Michl Vetter, Figaro;Adam Müller-Guttenbrunn;1852;1923;male;Die erste Amme;Mueller-Guttenbrunn_Adam_Die_schoene_Lotti_Die_erste_Amme;1920;3278;1187;1920
1490;gutenberg;Adam;Müller-Guttenbrunn;Österreich;Franz Josef Gerhold, Ignotus, Michl Vetter, Figaro;Adam Müller-Guttenbrunn;1852;1923;male;Die Fremde;Mueller-Guttenbrunn_Adam_Die_schoene_Lotti_Die_Fremde;1920;1987;807;1920
1491;gutenberg;Adam;Müller-Guttenbrunn;Österreich;Franz Josef Gerhold, Ignotus, Michl Vetter, Figaro;Adam Müller-Guttenbrunn;1852;1923;male;Die historische Tür;Mueller-Guttenbrunn_Adam_Die_schoene_Lotti_Die_historische_Tuer;1920;2902;1048;1920
1492;gutenberg;Adam;Müller-Guttenbrunn;Österreich;Franz Josef Gerhold, Ignotus, Michl Vetter, Figaro;Adam Müller-Guttenbrunn;1852;1923;male;Die kleine Postmanipulantin;Mueller-Guttenbrunn_Adam_Die_schoene_Lotti_Die_kleine_Postmanipulantin;1920;1826;800;1920
1493;gutenberg;Adam;Müller-Guttenbrunn;Österreich;Franz Josef Gerhold, Ignotus, Michl Vetter, Figaro;Adam Müller-Guttenbrunn;1852;1923;male;Die Kopal-Mizzi;Mueller-Guttenbrunn_Adam_Die_schoene_Lotti_Die_Kopal-Mizzi;1920;2223;827;1920
